"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 21 12:19:01 GMT 2022","Sat May 21 12:19:13 GMT 2022","12057","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp and virtual bg visibility",""
"passed","Sat May 21 12:08:48 GMT 2022","Sat May 21 12:09:05 GMT 2022","16714","Google Chrome","bottomCenter/leaveRoom.test.js","","","","Verify leave room",""
"passed","Sat May 21 12:25:23 GMT 2022","Sat May 21 12:26:17 GMT 2022","54321","Google Chrome","previewPage/peerList.test.js","","","","Verify Peerlist in Preview Page",""
"skipped","Sat May 21 12:21:58 GMT 2022","Sat May 21 12:21:58 GMT 2022","0","Google Chrome","bottomRight/raisehandBRB.test.js","","","","Verify Raise Hand Brb on Tile",""
"passed","Sat May 21 12:25:03 GMT 2022","Sat May 21 12:25:09 GMT 2022","6287","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Join Button",""
"passed","Sat May 21 12:27:07 GMT 2022","Sat May 21 12:28:54 GMT 2022","107124","Google Chrome","topRight/changePeerRole.test.js","","","","Change peer Role",""
"passed","Sat May 21 12:26:49 GMT 2022","Sat May 21 12:26:56 GMT 2022","6587","Google Chrome","previewPage/settingNetwork.test.js","","","","Verify Network Btn",""
"passed","Sat May 21 12:21:58 GMT 2022","Sat May 21 12:22:09 GMT 2022","10717","Google Chrome","joinRoom/inRoom.test.js","","","","Verify greeting tile for first participant",""
"passed","Sat May 21 12:07:29 GMT 2022","Sat May 21 12:07:51 GMT 2022","21723","Google Chrome","bottomCenter/changeName.test.js","","","","Change name check",""
"passed","Sat May 21 12:22:20 GMT 2022","Sat May 21 12:22:55 GMT 2022","34762","Google Chrome","joinRoom/inRoom.test.js","","","","Verify Join peers",""
"passed","Sat May 21 12:20:11 GMT 2022","Sat May 21 12:20:33 GMT 2022","22232","Google Chrome","bottomLeft/playlistAudio.test.js","","","","Playlist Audio check TopRight",""
"passed","Sat May 21 12:19:13 GMT 2022","Sat May 21 12:20:11 GMT 2022","57970","Google Chrome","bottomLeft/playlistAudio.test.js","","","","Playlist Audio",""
"passed","Sat May 21 12:23:23 GMT 2022","Sat May 21 12:23:41 GMT 2022","18030","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-On Cam-On",""
"passed","Sat May 21 12:15:59 GMT 2022","Sat May 21 12:17:30 GMT 2022","90806","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Rtmp Recording",""
"passed","Sat May 21 12:21:19 GMT 2022","Sat May 21 12:21:58 GMT 2022","39524","Google Chrome","bottomLeft/playlistVideo.test.js","","","","Playlist Video",""
"passed","Sat May 21 12:13:03 GMT 2022","Sat May 21 12:14:31 GMT 2022","88261","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop HLS",""
"skipped","Sat May 21 12:19:01 GMT 2022","Sat May 21 12:19:01 GMT 2022","0","Google Chrome","bottomCenter/screenShare.test.js","","","","Screenshare check",""
"skipped","Sat May 21 12:21:58 GMT 2022","Sat May 21 12:21:58 GMT 2022","0","Google Chrome","bottomLeft/whiteBoard.test.js","","","","white board check",""
"passed","Sat May 21 12:17:30 GMT 2022","Sat May 21 12:19:01 GMT 2022","90803","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop HLS Recording",""
"passed","Sat May 21 12:24:20 GMT 2022","Sat May 21 12:24:39 GMT 2022","19261","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-Off Cam-Off",""
"passed","Sat May 21 12:07:51 GMT 2022","Sat May 21 12:08:48 GMT 2022","57542","Google Chrome","bottomCenter/changeSelfRole.test.js","","","","Change self Role",""
"passed","Sat May 21 12:24:39 GMT 2022","Sat May 21 12:24:59 GMT 2022","19944","Google Chrome","joinRoom/joinRoom.test.js","","","","Measure Join Time",""
"passed","Sat May 21 12:26:28 GMT 2022","Sat May 21 12:26:38 GMT 2022","10632","Google Chrome","previewPage/previewTile.test.js","","","","Verify CamBtn on off",""
"passed","Sat May 21 12:09:05 GMT 2022","Sat May 21 12:09:22 GMT 2022","16769","Google Chrome","bottomCenter/leaveRoom.test.js","","","","Verify End room for all",""
"passed","Sat May 21 12:24:01 GMT 2022","Sat May 21 12:24:20 GMT 2022","19087","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-Off Cam-On",""
"passed","Sat May 21 12:23:41 GMT 2022","Sat May 21 12:24:01 GMT 2022","19127","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-On Cam-Off",""
"passed","Sat May 21 12:29:21 GMT 2022","Sat May 21 12:30:04 GMT 2022","42397","Google Chrome","topRight/participantList.test.js","","","","Verify Number of multiple participants",""
"passed","Sat May 21 12:26:56 GMT 2022","Sat May 21 12:27:07 GMT 2022","11580","Google Chrome","previewPage/settingNetwork.test.js","","","","Verify Preview Settings Btn",""
"passed","Sat May 21 12:22:09 GMT 2022","Sat May 21 12:22:20 GMT 2022","10708","Google Chrome","joinRoom/inRoom.test.js","","","","Verify room URL",""
"passed","Sat May 21 12:09:22 GMT 2022","Sat May 21 12:10:05 GMT 2022","43408","Google Chrome","bottomCenter/muteAll.test.js","","","","Mute All",""
"skipped","Sat May 21 12:21:58 GMT 2022","Sat May 21 12:21:58 GMT 2022","0","Google Chrome","bottomRight/raisehandBRB.test.js","","","","Verify Raise Hand Brb icons",""
"skipped","Sat May 21 12:19:13 GMT 2022","Sat May 21 12:19:13 GMT 2022","0","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp",""
"passed","Sat May 21 12:24:59 GMT 2022","Sat May 21 12:25:03 GMT 2022","4299","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Name Field",""
"passed","Sat May 21 12:26:38 GMT 2022","Sat May 21 12:26:49 GMT 2022","10741","Google Chrome","previewPage/previewTile.test.js","","","","Verify video tile and avatar tile",""
"passed","Sat May 21 12:10:05 GMT 2022","Sat May 21 12:13:03 GMT 2022","177885","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Browser Recording",""
"passed","Sat May 21 12:22:55 GMT 2022","Sat May 21 12:23:23 GMT 2022","28797","Google Chrome","joinRoom/inRoom.test.js","","","","Verify network on tile and peerlist",""
"passed","Sat May 21 12:25:21 GMT 2022","Sat May 21 12:25:23 GMT 2022","1836","Google Chrome","previewPage/peerList.test.js","","","","Verify room URL",""
"passed","Sat May 21 12:26:17 GMT 2022","Sat May 21 12:26:28 GMT 2022","10604","Google Chrome","previewPage/previewTile.test.js","","","","Verify MicBtn on off",""
"passed","Sat May 21 12:29:09 GMT 2022","Sat May 21 12:29:21 GMT 2022","12013","Google Chrome","topRight/participantList.test.js","","","","Verify Number of participants",""
"passed","Sat May 21 12:28:54 GMT 2022","Sat May 21 12:29:09 GMT 2022","14999","Google Chrome","topRight/participantList.test.js","","","","Verify My Name in Participant list",""
"passed","Sat May 21 12:25:09 GMT 2022","Sat May 21 12:25:21 GMT 2022","11481","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Join Room",""
"passed","Sat May 21 12:14:31 GMT 2022","Sat May 21 12:15:59 GMT 2022","87741","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Rtmp",""
"skipped","Sat May 21 12:19:13 GMT 2022","Sat May 21 12:19:13 GMT 2022","0","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify virtual bg action",""
