"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 19 01:49:52 GMT 2022","Thu May 19 01:50:10 GMT 2022","17885","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-Off Cam-Off",""
"skipped","Thu May 19 01:43:20 GMT 2022","Thu May 19 01:43:20 GMT 2022","0","Google Chrome","bottomCenter/screenShare.test.js","","","","Screenshare check",""
"failed","Thu May 19 01:30:34 GMT 2022","Thu May 19 01:31:09 GMT 2022","35192","Google Chrome","bottomCenter/changeName.test.js","","","","Change name check",""
"passed","Thu May 19 01:58:07 GMT 2022","Thu May 19 01:58:50 GMT 2022","42415","Google Chrome","topRight/participantList.test.js","","","","Verify Number of multiple participants",""
"passed","Thu May 19 01:44:47 GMT 2022","Thu May 19 01:45:22 GMT 2022","35420","Google Chrome","bottomLeft/playlistVideo.test.js","","","","Playlist Video",""
"passed","Thu May 19 01:57:56 GMT 2022","Thu May 19 01:58:07 GMT 2022","11452","Google Chrome","topRight/participantList.test.js","","","","Verify Number of participants",""
"passed","Thu May 19 01:36:03 GMT 2022","Thu May 19 01:37:29 GMT 2022","86401","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Browser Recording",""
"passed","Thu May 19 01:45:32 GMT 2022","Thu May 19 01:45:40 GMT 2022","8760","Google Chrome","joinRoom/inRoom.test.js","","","","Verify room URL",""
"skipped","Thu May 19 01:45:22 GMT 2022","Thu May 19 01:45:22 GMT 2022","0","Google Chrome","bottomLeft/whiteBoard.test.js","","","","white board check",""
"passed","Thu May 19 01:49:00 GMT 2022","Thu May 19 01:49:17 GMT 2022","16877","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-On Cam-On",""
"failed","Thu May 19 01:48:40 GMT 2022","Thu May 19 01:49:00 GMT 2022","19949","Google Chrome","joinRoom/inRoom.test.js","","","","Verify network on tile and peerlist",""
"failed","Thu May 19 01:35:15 GMT 2022","Thu May 19 01:36:02 GMT 2022","47331","Google Chrome","bottomCenter/muteAll.test.js","","","","Mute All",""
"passed","Thu May 19 01:41:51 GMT 2022","Thu May 19 01:43:20 GMT 2022","89383","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop HLS Recording",""
"passed","Thu May 19 01:50:51 GMT 2022","Thu May 19 01:50:53 GMT 2022","1647","Google Chrome","previewPage/peerList.test.js","","","","Verify room URL",""
"passed","Thu May 19 01:43:20 GMT 2022","Thu May 19 01:43:31 GMT 2022","10427","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp and virtual bg visibility",""
"passed","Thu May 19 01:54:26 GMT 2022","Thu May 19 01:54:37 GMT 2022","10293","Google Chrome","previewPage/previewTile.test.js","","","","Verify video tile and avatar tile",""
"skipped","Thu May 19 01:43:31 GMT 2022","Thu May 19 01:43:31 GMT 2022","0","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp",""
"skipped","Thu May 19 01:45:22 GMT 2022","Thu May 19 01:45:22 GMT 2022","0","Google Chrome","bottomRight/raisehandBRB.test.js","","","","Verify Raise Hand Brb icons",""
"failed","Thu May 19 01:55:39 GMT 2022","Thu May 19 01:56:00 GMT 2022","20752","Google Chrome","topRight/changePeerRole.test.js","","","","Change peer Role",""
